id,trial_num,word1,word2,word3,word4,word5,correct_word,correct_position,response,accuracy
86tkn,18,Tuhl,Lar,Lest,Dall,Lid,Lid,5,5,1
86tkn,19,Dissonanz,Diskrisanz,Distranz,Dinotanz,Siodenz,Dissonanz,1,1,1
86tkn,20,Ferindo,Inferno,Orfina,Firanetto,Imfindio,Inferno,2,2,1
86tkn,21,Rilkiase,Kilister,Riliker,Klistier,Linkure,Klistier,4,2,0
86tkn,22,kurinesisch,kulinarisch,kumensisch,kulissarisch,kannastrisch,kulinarisch,2,2,1
86tkn,23,Rosto,Torso,Soro,Torgos,Tosor,Torso,2,2,1
86tkn,24,Kleiber,Beikel,Keibel,Reikler,Biekerl,Kleiber,1,1,1
86tkn,25,Ralke,Korre,Ruckse,Recke,Ulte,Recke,4,4,1
86tkn,26,Lamone,Talane,Matrone,Tarone,Malonte,Matrone,3,0,0
86tkn,27,Tuma,Umat,Maut,Taum,Muta,Maut,3,3,1
86tkn,28,Sorekin,Sarowin,Rosakin,Narosin,Kerosin,Kerosin,5,5,1
86tkn,29,beralen,gerältet,anälteren,untären,verbrämen,verbrämen,5,0,0
86tkn,30,Kapaun,Paukan,Naupack,Aupeck,Ankepran,Kapaun,1,2,0
86tkn,31,Sickaber,Bassiker,Kassiber,Sassiker,Askiber,Kassiber,3,0,0
86tkn,32,Pucker,Keuper,Eucker,Reuspeck,Urkane,Keuper,2,0,0
86tkn,33,Spirine,Saprin,Parsin,Purin,Asprint,Purin,4,0,0
86tkn,34,Kulon,Solgun,Koskan,Soran,Klonus,Klonus,5,0,0
86tkn,35,Adept,Padet,Edapt,Epatt,Taped,Adept,1,0,0
86tkn,36,Gindelat,Tingerat,Indigenat,Nitgesaar,Ringelaar,Indigenat,3,0,0
86tkn,37,Berkizia,Brekzie,Birakize,Brikazie,Bakiria,Brekzie,2,2,1
8dif7,1,Nale,Sahe,Nase,Nesa,Sehna,Nase,3,3,1
8dif7,2,Funktion,Kuntion,Finzahm,Tuntion,Tunkion,Funktion,1,1,1
8dif7,3,Struk,Streik,Sturk,Strek,Kreik,Streik,2,2,1
8dif7,4,Kulinse,Kulerane,Kulisse,Klubihle,Kubistane,Kulisse,3,3,1
8dif7,5,Kenekel,Gesonk,Kelume,Gelenk,Gelerge,Gelenk,4,4,1
8dif7,6,siziol,salzahl,sozihl,sziam,sozial,sozial,5,5,1
8dif7,7,Sympasie,Symmofeltrie,Symmantrie,Symphonie,Symplanie,Symphonie,4,4,1
8dif7,8,Umma,Pamme,Nelle,Ampe,Amme,Amme,5,5,1
8dif7,9,Krusse,Surke,Krustelle,Kruste,Struke,Kruste,4,4,1
8dif7,10,Kirse,Sirke,Krise,Krospe,Serise,Krise,3,3,1
8dif7,11,Tinxur,Kukutur,Fraktan,Tinktur,Rimsuhr,Tinktur,4,4,1
8dif7,12,Unfision,Fudision,Infusion,Syntusion,Nuridion,Infusion,3,3,1
8dif7,13,Feudasmus,Fonderismus,Föderalismus,Födismus,Föderasmus,Föderalismus,3,3,1
8dif7,14,Redor,Radium,Terion,Dramin,Orakium,Radium,2,2,1
8dif7,15,kentern,knerte,kanzen,kretern,trekern,kentern,1,1,1
8dif7,16,Kantate,Rakante,Kenture,Krutehne,Kallara,Kantate,1,1,1
8dif7,17,schalieren,waschieren,wakieren,schackieren,kaschieren,kaschieren,5,5,1
8dif7,18,Tuhl,Lar,Lest,Dall,Lid,Lid,5,5,1
8dif7,19,Dissonanz,Diskrisanz,Distranz,Dinotanz,Siodenz,Dissonanz,1,1,1
8dif7,20,Ferindo,Inferno,Orfina,Firanetto,Imfindio,Inferno,2,2,1
8dif7,21,Rilkiase,Kilister,Riliker,Klistier,Linkure,Klistier,4,4,1
8dif7,22,kurinesisch,kulinarisch,kumensisch,kulissarisch,kannastrisch,kulinarisch,2,2,1
8dif7,23,Rosto,Torso,Soro,Torgos,Tosor,Torso,2,2,1
8dif7,24,Kleiber,Beikel,Keibel,Reikler,Biekerl,Kleiber,1,0,0
8dif7,25,Ralke,Korre,Ruckse,Recke,Ulte,Recke,4,4,1
8dif7,26,Lamone,Talane,Matrone,Tarone,Malonte,Matrone,3,3,1
8dif7,27,Tuma,Umat,Maut,Taum,Muta,Maut,3,3,1
8dif7,28,Sorekin,Sarowin,Rosakin,Narosin,Kerosin,Kerosin,5,5,1
8dif7,29,beralen,gerältet,anälteren,untären,verbrämen,verbrämen,5,5,1
8dif7,30,Kapaun,Paukan,Naupack,Aupeck,Ankepran,Kapaun,1,0,0
8dif7,31,Sickaber,Bassiker,Kassiber,Sassiker,Askiber,Kassiber,3,0,0
8dif7,32,Pucker,Keuper,Eucker,Reuspeck,Urkane,Keuper,2,0,0
8dif7,33,Spirine,Saprin,Parsin,Purin,Asprint,Purin,4,4,1
8dif7,34,Kulon,Solgun,Koskan,Soran,Klonus,Klonus,5,0,0
8dif7,35,Adept,Padet,Edapt,Epatt,Taped,Adept,1,1,1
8dif7,36,Gindelat,Tingerat,Indigenat,Nitgesaar,Ringelaar,Indigenat,3,0,0
8dif7,37,Berkizia,Brekzie,Birakize,Brikazie,Bakiria,Brekzie,2,0,0
8dp7d,1,Nale,Sahe,Nase,Nesa,Sehna,Nase,3,3,1
8dp7d,2,Funktion,Kuntion,Finzahm,Tuntion,Tunkion,Funktion,1,1,1
8dp7d,3,Struk,Streik,Sturk,Strek,Kreik,Streik,2,2,1
8dp7d,4,Kulinse,Kulerane,Kulisse,Klubihle,Kubistane,Kulisse,3,3,1
8dp7d,5,Kenekel,Gesonk,Kelume,Gelenk,Gelerge,Gelenk,4,4,1
8dp7d,6,siziol,salzahl,sozihl,sziam,sozial,sozial,5,5,1
8dp7d,7,Sympasie,Symmofeltrie,Symmantrie,Symphonie,Symplanie,Symphonie,4,4,1
8dp7d,8,Umma,Pamme,Nelle,Ampe,Amme,Amme,5,5,1
8dp7d,9,Krusse,Surke,Krustelle,Kruste,Struke,Kruste,4,4,1
8dp7d,10,Kirse,Sirke,Krise,Krospe,Serise,Krise,3,3,1
8dp7d,11,Tinxur,Kukutur,Fraktan,Tinktur,Rimsuhr,Tinktur,4,4,1
8dp7d,12,Unfision,Fudision,Infusion,Syntusion,Nuridion,Infusion,3,3,1
8dp7d,13,Feudasmus,Fonderismus,Föderalismus,Födismus,Föderasmus,Föderalismus,3,3,1
8dp7d,14,Redor,Radium,Terion,Dramin,Orakium,Radium,2,2,1
8dp7d,15,kentern,knerte,kanzen,kretern,trekern,kentern,1,1,1
8dp7d,16,Kantate,Rakante,Kenture,Krutehne,Kallara,Kantate,1,0,0
8dp7d,17,schalieren,waschieren,wakieren,schackieren,kaschieren,kaschieren,5,5,1
8dp7d,18,Tuhl,Lar,Lest,Dall,Lid,Lid,5,5,1
8dp7d,19,Dissonanz,Diskrisanz,Distranz,Dinotanz,Siodenz,Dissonanz,1,1,1
8dp7d,20,Ferindo,Inferno,Orfina,Firanetto,Imfindio,Inferno,2,2,1
8dp7d,21,Rilkiase,Kilister,Riliker,Klistier,Linkure,Klistier,4,4,1
8dp7d,22,kurinesisch,kulinarisch,kumensisch,kulissarisch,kannastrisch,kulinarisch,2,2,1
8dp7d,23,Rosto,Torso,Soro,Torgos,Tosor,Torso,2,2,1
8dp7d,24,Kleiber,Beikel,Keibel,Reikler,Biekerl,Kleiber,1,0,0
8dp7d,25,Ralke,Korre,Ruckse,Recke,Ulte,Recke,4,4,1
8dp7d,26,Lamone,Talane,Matrone,Tarone,Malonte,Matrone,3,3,1
8dp7d,27,Tuma,Umat,Maut,Taum,Muta,Maut,3,3,1
8dp7d,28,Sorekin,Sarowin,Rosakin,Narosin,Kerosin,Kerosin,5,5,1
8dp7d,29,beralen,gerältet,anälteren,untären,verbrämen,verbrämen,5,5,1
8dp7d,30,Kapaun,Paukan,Naupack,Aupeck,Ankepran,Kapaun,1,1,1
8dp7d,31,Sickaber,Bassiker,Kassiber,Sassiker,Askiber,Kassiber,3,3,1
8dp7d,32,Pucker,Keuper,Eucker,Reuspeck,Urkane,Keuper,2,2,1
8dp7d,33,Spirine,Saprin,Parsin,Purin,Asprint,Purin,4,4,1
8dp7d,34,Kulon,Solgun,Koskan,Soran,Klonus,Klonus,5,5,1
8dp7d,35,Adept,Padet,Edapt,Epatt,Taped,Adept,1,1,1
8dp7d,36,Gindelat,Tingerat,Indigenat,Nitgesaar,Ringelaar,Indigenat,3,3,1
8dp7d,37,Berkizia,Brekzie,Birakize,Brikazie,Bakiria,Brekzie,2,0,0
8fvat,1,Nale,Sahe,Nase,Nesa,Sehna,Nase,3,3,1
8fvat,2,Funktion,Kuntion,Finzahm,Tuntion,Tunkion,Funktion,1,1,1
8fvat,3,Struk,Streik,Sturk,Strek,Kreik,Streik,2,2,1
8fvat,4,Kulinse,Kulerane,Kulisse,Klubihle,Kubistane,Kulisse,3,3,1
8fvat,5,Kenekel,Gesonk,Kelume,Gelenk,Gelerge,Gelenk,4,4,1
8fvat,6,siziol,salzahl,sozihl,sziam,sozial,sozial,5,5,1
8fvat,7,Sympasie,Symmofeltrie,Symmantrie,Symphonie,Symplanie,Symphonie,4,4,1
8fvat,8,Umma,Pamme,Nelle,Ampe,Amme,Amme,5,5,1
8fvat,9,Krusse,Surke,Krustelle,Kruste,Struke,Kruste,4,4,1
8fvat,10,Kirse,Sirke,Krise,Krospe,Serise,Krise,3,3,1
8fvat,11,Tinxur,Kukutur,Fraktan,Tinktur,Rimsuhr,Tinktur,4,4,1
8fvat,12,Unfision,Fudision,Infusion,Syntusion,Nuridion,Infusion,3,3,1
8fvat,13,Feudasmus,Fonderismus,Föderalismus,Födismus,Föderasmus,Föderalismus,3,3,1
8fvat,14,Redor,Radium,Terion,Dramin,Orakium,Radium,2,2,1
8fvat,15,kentern,knerte,kanzen,kretern,trekern,kentern,1,1,1
8fvat,16,Kantate,Rakante,Kenture,Krutehne,Kallara,Kantate,1,1,1
8fvat,17,schalieren,waschieren,wakieren,schackieren,kaschieren,kaschieren,5,5,1
8fvat,18,Tuhl,Lar,Lest,Dall,Lid,Lid,5,3,0
8fvat,19,Dissonanz,Diskrisanz,Distranz,Dinotanz,Siodenz,Dissonanz,1,1,1
8fvat,20,Ferindo,Inferno,Orfina,Firanetto,Imfindio,Inferno,2,2,1
8fvat,21,Rilkiase,Kilister,Riliker,Klistier,Linkure,Klistier,4,4,1
8fvat,22,kurinesisch,kulinarisch,kumensisch,kulissarisch,kannastrisch,kulinarisch,2,2,1
8fvat,23,Rosto,Torso,Soro,Torgos,Tosor,Torso,2,2,1
8fvat,24,Kleiber,Beikel,Keibel,Reikler,Biekerl,Kleiber,1,1,1
8fvat,25,Ralke,Korre,Ruckse,Recke,Ulte,Recke,4,4,1
8fvat,26,Lamone,Talane,Matrone,Tarone,Malonte,Matrone,3,3,1
8fvat,27,Tuma,Umat,Maut,Taum,Muta,Maut,3,3,1
8fvat,28,Sorekin,Sarowin,Rosakin,Narosin,Kerosin,Kerosin,5,5,1
8fvat,29,beralen,gerältet,anälteren,untären,verbrämen,verbrämen,5,5,1
8fvat,30,Kapaun,Paukan,Naupack,Aupeck,Ankepran,Kapaun,1,0,0
8fvat,31,Sickaber,Bassiker,Kassiber,Sassiker,Askiber,Kassiber,3,0,0
8fvat,32,Pucker,Keuper,Eucker,Reuspeck,Urkane,Keuper,2,0,0
8fvat,33,Spirine,Saprin,Parsin,Purin,Asprint,Purin,4,0,0
8fvat,34,Kulon,Solgun,Koskan,Soran,Klonus,Klonus,5,0,0
8fvat,35,Adept,Padet,Edapt,Epatt,Taped,Adept,1,0,0
8fvat,36,Gindelat,Tingerat,Indigenat,Nitgesaar,Ringelaar,Indigenat,3,0,0
8fvat,37,Berkizia,Brekzie,Birakize,Brikazie,Bakiria,Brekzie,2,0,0
8g0yu,1,Nale,Sahe,Nase,Nesa,Sehna,Nase,3,1,0
8g0yu,2,Funktion,Kuntion,Finzahm,Tuntion,Tunkion,Funktion,1,1,1
8g0yu,3,Struk,Streik,Sturk,Strek,Kreik,Streik,2,2,1
8g0yu,4,Kulinse,Kulerane,Kulisse,Klubihle,Kubistane,Kulisse,3,3,1
8g0yu,5,Kenekel,Gesonk,Kelume,Gelenk,Gelerge,Gelenk,4,4,1
8g0yu,6,siziol,salzahl,sozihl,sziam,sozial,sozial,5,5,1
8g0yu,7,Sympasie,Symmofeltrie,Symmantrie,Symphonie,Symplanie,Symphonie,4,4,1
8g0yu,8,Umma,Pamme,Nelle,Ampe,Amme,Amme,5,5,1
8g0yu,9,Krusse,Surke,Krustelle,Kruste,Struke,Kruste,4,4,1
8g0yu,10,Kirse,Sirke,Krise,Krospe,Serise,Krise,3,3,1
8g0yu,11,Tinxur,Kukutur,Fraktan,Tinktur,Rimsuhr,Tinktur,4,4,1
8g0yu,12,Unfision,Fudision,Infusion,Syntusion,Nuridion,Infusion,3,3,1
8g0yu,13,Feudasmus,Fonderismus,Föderalismus,Födismus,Föderasmus,Föderalismus,3,3,1
8g0yu,14,Redor,Radium,Terion,Dramin,Orakium,Radium,2,2,1
8g0yu,15,kentern,knerte,kanzen,kretern,trekern,kentern,1,5,0
8g0yu,16,Kantate,Rakante,Kenture,Krutehne,Kallara,Kantate,1,1,1
8g0yu,17,schalieren,waschieren,wakieren,schackieren,kaschieren,kaschieren,5,5,1
8g0yu,18,Tuhl,Lar,Lest,Dall,Lid,Lid,5,5,1
8g0yu,19,Dissonanz,Diskrisanz,Distranz,Dinotanz,Siodenz,Dissonanz,1,1,1
8g0yu,20,Ferindo,Inferno,Orfina,Firanetto,Imfindio,Inferno,2,2,1
8g0yu,21,Rilkiase,Kilister,Riliker,Klistier,Linkure,Klistier,4,4,1
8g0yu,22,kurinesisch,kulinarisch,kumensisch,kulissarisch,kannastrisch,kulinarisch,2,2,1
8g0yu,23,Rosto,Torso,Soro,Torgos,Tosor,Torso,2,2,1
8g0yu,24,Kleiber,Beikel,Keibel,Reikler,Biekerl,Kleiber,1,1,1
8g0yu,25,Ralke,Korre,Ruckse,Recke,Ulte,Recke,4,4,1
8g0yu,26,Lamone,Talane,Matrone,Tarone,Malonte,Matrone,3,3,1
8g0yu,27,Tuma,Umat,Maut,Taum,Muta,Maut,3,3,1
8g0yu,28,Sorekin,Sarowin,Rosakin,Narosin,Kerosin,Kerosin,5,5,1
8g0yu,29,beralen,gerältet,anälteren,untären,verbrämen,verbrämen,5,5,1
8g0yu,30,Kapaun,Paukan,Naupack,Aupeck,Ankepran,Kapaun,1,1,1
8g0yu,31,Sickaber,Bassiker,Kassiber,Sassiker,Askiber,Kassiber,3,3,1
8g0yu,32,Pucker,Keuper,Eucker,Reuspeck,Urkane,Keuper,2,2,1
8g0yu,33,Spirine,Saprin,Parsin,Purin,Asprint,Purin,4,4,1
8g0yu,34,Kulon,Solgun,Koskan,Soran,Klonus,Klonus,5,4,0
8g0yu,35,Adept,Padet,Edapt,Epatt,Taped,Adept,1,5,0
8g0yu,36,Gindelat,Tingerat,Indigenat,Nitgesaar,Ringelaar,Indigenat,3,3,1
8g0yu,37,Berkizia,Brekzie,Birakize,Brikazie,Bakiria,Brekzie,2,4,0
8jkgj,1,Nale,Sahe,Nase,Nesa,Sehna,Nase,3,3,1
8jkgj,2,Funktion,Kuntion,Finzahm,Tuntion,Tunkion,Funktion,1,1,1
8jkgj,3,Struk,Streik,Sturk,Strek,Kreik,Streik,2,2,1
8jkgj,4,Kulinse,Kulerane,Kulisse,Klubihle,Kubistane,Kulisse,3,3,1
8jkgj,5,Kenekel,Gesonk,Kelume,Gelenk,Gelerge,Gelenk,4,4,1
8jkgj,6,siziol,salzahl,sozihl,sziam,sozial,sozial,5,5,1
8jkgj,7,Sympasie,Symmofeltrie,Symmantrie,Symphonie,Symplanie,Symphonie,4,4,1
8jkgj,8,Umma,Pamme,Nelle,Ampe,Amme,Amme,5,5,1
8jkgj,9,Krusse,Surke,Krustelle,Kruste,Struke,Kruste,4,4,1
8jkgj,10,Kirse,Sirke,Krise,Krospe,Serise,Krise,3,3,1
8jkgj,11,Tinxur,Kukutur,Fraktan,Tinktur,Rimsuhr,Tinktur,4,4,1
8jkgj,12,Unfision,Fudision,Infusion,Syntusion,Nuridion,Infusion,3,3,1
8jkgj,13,Feudasmus,Fonderismus,Föderalismus,Födismus,Föderasmus,Föderalismus,3,3,1
8jkgj,14,Redor,Radium,Terion,Dramin,Orakium,Radium,2,2,1
8jkgj,15,kentern,knerte,kanzen,kretern,trekern,kentern,1,1,1
8jkgj,16,Kantate,Rakante,Kenture,Krutehne,Kallara,Kantate,1,1,1
8jkgj,17,schalieren,waschieren,wakieren,schackieren,kaschieren,kaschieren,5,5,1
8jkgj,18,Tuhl,Lar,Lest,Dall,Lid,Lid,5,5,1
8jkgj,19,Dissonanz,Diskrisanz,Distranz,Dinotanz,Siodenz,Dissonanz,1,1,1
8jkgj,20,Ferindo,Inferno,Orfina,Firanetto,Imfindio,Inferno,2,2,1
8jkgj,21,Rilkiase,Kilister,Riliker,Klistier,Linkure,Klistier,4,4,1
8jkgj,22,kurinesisch,kulinarisch,kumensisch,kulissarisch,kannastrisch,kulinarisch,2,2,1
8jkgj,23,Rosto,Torso,Soro,Torgos,Tosor,Torso,2,2,1
8jkgj,24,Kleiber,Beikel,Keibel,Reikler,Biekerl,Kleiber,1,1,1
8jkgj,25,Ralke,Korre,Ruckse,Recke,Ulte,Recke,4,4,1
8jkgj,26,Lamone,Talane,Matrone,Tarone,Malonte,Matrone,3,3,1
8jkgj,27,Tuma,Umat,Maut,Taum,Muta,Maut,3,3,1
8jkgj,28,Sorekin,Sarowin,Rosakin,Narosin,Kerosin,Kerosin,5,5,1
8jkgj,29,beralen,gerältet,anälteren,untären,verbrämen,verbrämen,5,5,1
8jkgj,30,Kapaun,Paukan,Naupack,Aupeck,Ankepran,Kapaun,1,1,1
8jkgj,31,Sickaber,Bassiker,Kassiber,Sassiker,Askiber,Kassiber,3,3,1
8jkgj,32,Pucker,Keuper,Eucker,Reuspeck,Urkane,Keuper,2,0,0
8jkgj,33,Spirine,Saprin,Parsin,Purin,Asprint,Purin,4,0,0
8jkgj,34,Kulon,Solgun,Koskan,Soran,Klonus,Klonus,5,0,0
8jkgj,35,Adept,Padet,Edapt,Epatt,Taped,Adept,1,0,0
8jkgj,36,Gindelat,Tingerat,Indigenat,Nitgesaar,Ringelaar,Indigenat,3,3,1
8jkgj,37,Berkizia,Brekzie,Birakize,Brikazie,Bakiria,Brekzie,2,2,1
8nz8d,1,Nale,Sahe,Nase,Nesa,Sehna,Nase,3,3,1
8nz8d,2,Funktion,Kuntion,Finzahm,Tuntion,Tunkion,Funktion,1,1,1
8nz8d,3,Struk,Streik,Sturk,Strek,Kreik,Streik,2,2,1
8nz8d,4,Kulinse,Kulerane,Kulisse,Klubihle,Kubistane,Kulisse,3,3,1
8nz8d,5,Kenekel,Gesonk,Kelume,Gelenk,Gelerge,Gelenk,4,4,1
8nz8d,6,siziol,salzahl,sozihl,sziam,sozial,sozial,5,5,1
8nz8d,7,Sympasie,Symmofeltrie,Symmantrie,Symphonie,Symplanie,Symphonie,4,4,1
8nz8d,8,Umma,Pamme,Nelle,Ampe,Amme,Amme,5,5,1
8nz8d,9,Krusse,Surke,Krustelle,Kruste,Struke,Kruste,4,4,1
8nz8d,10,Kirse,Sirke,Krise,Krospe,Serise,Krise,3,3,1
8nz8d,11,Tinxur,Kukutur,Fraktan,Tinktur,Rimsuhr,Tinktur,4,4,1
8nz8d,12,Unfision,Fudision,Infusion,Syntusion,Nuridion,Infusion,3,3,1
8nz8d,13,Feudasmus,Fonderismus,Föderalismus,Födismus,Föderasmus,Föderalismus,3,3,1
8nz8d,14,Redor,Radium,Terion,Dramin,Orakium,Radium,2,2,1
8nz8d,15,kentern,knerte,kanzen,kretern,trekern,kentern,1,1,1
8nz8d,16,Kantate,Rakante,Kenture,Krutehne,Kallara,Kantate,1,1,1
8nz8d,17,schalieren,waschieren,wakieren,schackieren,kaschieren,kaschieren,5,5,1
8nz8d,18,Tuhl,Lar,Lest,Dall,Lid,Lid,5,0,0
8nz8d,19,Dissonanz,Diskrisanz,Distranz,Dinotanz,Siodenz,Dissonanz,1,1,1
8nz8d,20,Ferindo,Inferno,Orfina,Firanetto,Imfindio,Inferno,2,2,1
8nz8d,21,Rilkiase,Kilister,Riliker,Klistier,Linkure,Klistier,4,4,1
8nz8d,22,kurinesisch,kulinarisch,kumensisch,kulissarisch,kannastrisch,kulinarisch,2,2,1
8nz8d,23,Rosto,Torso,Soro,Torgos,Tosor,Torso,2,2,1
8nz8d,24,Kleiber,Beikel,Keibel,Reikler,Biekerl,Kleiber,1,1,1
8nz8d,25,Ralke,Korre,Ruckse,Recke,Ulte,Recke,4,4,1
8nz8d,26,Lamone,Talane,Matrone,Tarone,Malonte,Matrone,3,3,1
8nz8d,27,Tuma,Umat,Maut,Taum,Muta,Maut,3,4,0
8nz8d,28,Sorekin,Sarowin,Rosakin,Narosin,Kerosin,Kerosin,5,5,1
8nz8d,29,beralen,gerältet,anälteren,untären,verbrämen,verbrämen,5,5,1
8nz8d,30,Kapaun,Paukan,Naupack,Aupeck,Ankepran,Kapaun,1,1,1
8nz8d,31,Sickaber,Bassiker,Kassiber,Sassiker,Askiber,Kassiber,3,2,0
8nz8d,32,Pucker,Keuper,Eucker,Reuspeck,Urkane,Keuper,2,5,0
8nz8d,33,Spirine,Saprin,Parsin,Purin,Asprint,Purin,4,4,1
8nz8d,34,Kulon,Solgun,Koskan,Soran,Klonus,Klonus,5,4,0
8nz8d,35,Adept,Padet,Edapt,Epatt,Taped,Adept,1,0,0
8nz8d,36,Gindelat,Tingerat,Indigenat,Nitgesaar,Ringelaar,Indigenat,3,1,0
8nz8d,37,Berkizia,Brekzie,Birakize,Brikazie,Bakiria,Brekzie,2,4,0
8shbg,1,Nale,Sahe,Nase,Nesa,Sehna,Nase,3,3,1
8shbg,2,Funktion,Kuntion,Finzahm,Tuntion,Tunkion,Funktion,1,1,1
8shbg,3,Struk,Streik,Sturk,Strek,Kreik,Streik,2,2,1
8shbg,4,Kulinse,Kulerane,Kulisse,Klubihle,Kubistane,Kulisse,3,3,1
8shbg,5,Kenekel,Gesonk,Kelume,Gelenk,Gelerge,Gelenk,4,4,1
8shbg,6,siziol,salzahl,sozihl,sziam,sozial,sozial,5,5,1
8shbg,7,Sympasie,Symmofeltrie,Symmantrie,Symphonie,Symplanie,Symphonie,4,4,1
8shbg,8,Umma,Pamme,Nelle,Ampe,Amme,Amme,5,5,1
8shbg,9,Krusse,Surke,Krustelle,Kruste,Struke,Kruste,4,4,1
8shbg,10,Kirse,Sirke,Krise,Krospe,Serise,Krise,3,3,1
8shbg,11,Tinxur,Kukutur,Fraktan,Tinktur,Rimsuhr,Tinktur,4,4,1
8shbg,12,Unfision,Fudision,Infusion,Syntusion,Nuridion,Infusion,3,3,1
8shbg,13,Feudasmus,Fonderismus,Föderalismus,Födismus,Föderasmus,Föderalismus,3,3,1
8shbg,14,Redor,Radium,Terion,Dramin,Orakium,Radium,2,0,0
8shbg,15,kentern,knerte,kanzen,kretern,trekern,kentern,1,1,1
8shbg,16,Kantate,Rakante,Kenture,Krutehne,Kallara,Kantate,1,0,0
8shbg,17,schalieren,waschieren,wakieren,schackieren,kaschieren,kaschieren,5,5,1
8shbg,18,Tuhl,Lar,Lest,Dall,Lid,Lid,5,5,1
8shbg,19,Dissonanz,Diskrisanz,Distranz,Dinotanz,Siodenz,Dissonanz,1,1,1
8shbg,20,Ferindo,Inferno,Orfina,Firanetto,Imfindio,Inferno,2,2,1
8shbg,21,Rilkiase,Kilister,Riliker,Klistier,Linkure,Klistier,4,0,0
8shbg,22,kurinesisch,kulinarisch,kumensisch,kulissarisch,kannastrisch,kulinarisch,2,2,1
8shbg,23,Rosto,Torso,Soro,Torgos,Tosor,Torso,2,2,1
8shbg,24,Kleiber,Beikel,Keibel,Reikler,Biekerl,Kleiber,1,0,0
8shbg,25,Ralke,Korre,Ruckse,Recke,Ulte,Recke,4,4,1
8shbg,26,Lamone,Talane,Matrone,Tarone,Malonte,Matrone,3,3,1
8shbg,27,Tuma,Umat,Maut,Taum,Muta,Maut,3,0,0
8shbg,28,Sorekin,Sarowin,Rosakin,Narosin,Kerosin,Kerosin,5,5,1
8shbg,29,beralen,gerältet,anälteren,untären,verbrämen,verbrämen,5,0,0
8shbg,30,Kapaun,Paukan,Naupack,Aupeck,Ankepran,Kapaun,1,1,1
8shbg,31,Sickaber,Bassiker,Kassiber,Sassiker,Askiber,Kassiber,3,5,0
8shbg,32,Pucker,Keuper,Eucker,Reuspeck,Urkane,Keuper,2,0,0
8shbg,33,Spirine,Saprin,Parsin,Purin,Asprint,Purin,4,0,0
8shbg,34,Kulon,Solgun,Koskan,Soran,Klonus,Klonus,5,1,0
8shbg,35,Adept,Padet,Edapt,Epatt,Taped,Adept,1,0,0
8shbg,36,Gindelat,Tingerat,Indigenat,Nitgesaar,Ringelaar,Indigenat,3,0,0
8shbg,37,Berkizia,Brekzie,Birakize,Brikazie,Bakiria,Brekzie,2,4,0
92r8q,1,Nale,Sahe,Nase,Nesa,Sehna,Nase,3,3,1
92r8q,2,Funktion,Kuntion,Finzahm,Tuntion,Tunkion,Funktion,1,1,1
92r8q,3,Struk,Streik,Sturk,Strek,Kreik,Streik,2,2,1
92r8q,4,Kulinse,Kulerane,Kulisse,Klubihle,Kubistane,Kulisse,3,3,1
92r8q,5,Kenekel,Gesonk,Kelume,Gelenk,Gelerge,Gelenk,4,4,1
92r8q,6,siziol,salzahl,sozihl,sziam,sozial,sozial,5,5,1
92r8q,7,Sympasie,Symmofeltrie,Symmantrie,Symphonie,Symplanie,Symphonie,4,4,1
92r8q,8,Umma,Pamme,Nelle,Ampe,Amme,Amme,5,5,1
92r8q,9,Krusse,Surke,Krustelle,Kruste,Struke,Kruste,4,4,1
92r8q,10,Kirse,Sirke,Krise,Krospe,Serise,Krise,3,3,1
92r8q,11,Tinxur,Kukutur,Fraktan,Tinktur,Rimsuhr,Tinktur,4,4,1
92r8q,12,Unfision,Fudision,Infusion,Syntusion,Nuridion,Infusion,3,3,1
92r8q,13,Feudasmus,Fonderismus,Föderalismus,Födismus,Föderasmus,Föderalismus,3,3,1
92r8q,14,Redor,Radium,Terion,Dramin,Orakium,Radium,2,2,1
92r8q,15,kentern,knerte,kanzen,kretern,trekern,kentern,1,1,1
92r8q,16,Kantate,Rakante,Kenture,Krutehne,Kallara,Kantate,1,1,1
92r8q,17,schalieren,waschieren,wakieren,schackieren,kaschieren,kaschieren,5,5,1
92r8q,18,Tuhl,Lar,Lest,Dall,Lid,Lid,5,5,1
92r8q,19,Dissonanz,Diskrisanz,Distranz,Dinotanz,Siodenz,Dissonanz,1,1,1
92r8q,20,Ferindo,Inferno,Orfina,Firanetto,Imfindio,Inferno,2,2,1
92r8q,21,Rilkiase,Kilister,Riliker,Klistier,Linkure,Klistier,4,4,1
92r8q,22,kurinesisch,kulinarisch,kumensisch,kulissarisch,kannastrisch,kulinarisch,2,2,1
92r8q,23,Rosto,Torso,Soro,Torgos,Tosor,Torso,2,2,1
92r8q,24,Kleiber,Beikel,Keibel,Reikler,Biekerl,Kleiber,1,1,1
92r8q,25,Ralke,Korre,Ruckse,Recke,Ulte,Recke,4,4,1
92r8q,26,Lamone,Talane,Matrone,Tarone,Malonte,Matrone,3,3,1
92r8q,27,Tuma,Umat,Maut,Taum,Muta,Maut,3,3,1
92r8q,28,Sorekin,Sarowin,Rosakin,Narosin,Kerosin,Kerosin,5,5,1
92r8q,29,beralen,gerältet,anälteren,untären,verbrämen,verbrämen,5,5,1
92r8q,30,Kapaun,Paukan,Naupack,Aupeck,Ankepran,Kapaun,1,1,1
92r8q,31,Sickaber,Bassiker,Kassiber,Sassiker,Askiber,Kassiber,3,3,1
